106258, psbenzpmiask, mknawdhrcjwwnayqjexj, 7998, 49808, 96, 0 3945 160668 157950 33430 49518 33908 40863 55608 0 68490 56312
106276, kknxakfvchzlpmkvmmnwps, jydhnrruztpwjuik, 9555, 41774, 142, 53504 150996 219040 55340 17892 110520 160979 97299 79770 217880 13364 2207
106278, ahyhniugp, gbhvuezcrbkdnmzoqu, 2253, 29725, 127, 41268 48585 27700 13971 58582 151290 38486 167382 0 99765 110277 7012
106308, ndbzbukxeazwtkwgxbsyr, cwiasanjtpcozarjozi, 6178, 30087, 129, 22668 45840 168100 51025 6536 26160 82656 141232 162673 219393 95620 40360
106329, omfiwnkqsg, mpfcnzsaaiguwlvhytyvn, 1139, 41480, 98, 14665 31130 12131 3593 12492 6616 113339 110775 116118 108648 11103 36092
106339, mfverbrvwxo, bwvfgjqfbbwj, 4081, 28018, 132, 35418 24035 70074 81126 33760 149376 62923 41760 144660 153257 20230 44408
106342, jovnqdaiocfcsnbciqeqz, wcxxunjtbfr, 3652, 28497, 121, 72360 57060 116886 15627 32060 44730 12052 106491 22675 16188 48202 203260
106343, sbartpdewnomdwoyqns, rtyfkwnvdhalkaxxek, 9603, 52293, 116, 57384 91496 50148 52320 47944 205071 0 20466 231084 38853 2225 16011
106345, ueosbuwkjrarhfqey, hphskqjrd, 7474, 20669, 76, 205305 19596 31545 40729 12860 52820 33352 82350 1260 40120 0 0
106351, vxymwrth, wuvmmemdnvrpuyzkl, 5458, 26326, 150, 276880 128163 202419 28950 65130 172237 3770 148956 143624 85944 41076 35750
106356, aanyytwwgjvwuwuect, hfxoqubxpjq, 2073, 20395, 119, 58688 120751 34930 54383 61929 15730 14258 100947 128889 8666 35861 158988
106372, zighykxeispzrelvchk, zdwwtaqjxnleiw, 5109, 45961, 105, 19800 52273 0 13182 13755 50190 62244 75068 81590 91462 85000 12878
106373, vwheuihexnnvwrywcl, blayfktjuyauinyvvbzsf, 4930, 40431, 96, 119680 10036 102802 5776 12534 52632 108468 59280 74768 17280 0 88904
106378, icsdggvcdcdobov, yytavafzbpzkkuk, 4642, 48958, 125, 37300 25746 33632 59007 47380 272580 2165 40390 262404 70637 1307 96864
106379, jdsmvnerchjiqbbrtmeotgi, xufklqddmalxf, 5354, 29704, 97, 128200 89070 5792 28035 165456 0 21310 105550 16500 10140 23508 35232
106391, ajxwujfkbxciqfhiup, eemoyibhemlrnxhzmy, 3148, 30096, 125, 12840 11886 266380 8604 29425 55740 13746 249560 96760 30024 101764 188576
106393, mxvgqwfi, wtiltvelmj, 2197, 51553, 105, 57484 34614 204694 14917 21768 86377 23504 10899 10350 94095 25302 20670
106396, obdaecedopdj, bukqhgiyt, 2243, 47018, 114, 35985 46900 285117 122544 24028 57827 16975 18245 36084 36400 43656 180306
106399, apzkvxgen, tenyauugrccqujxjcbxbq, 8227, 31926, 156, 212268 60040 52290 57817 119394 20880 21465 73416 224154 139330 141876 136800
106400, xkxxdwhvrzydbczoij, lekebmkkmvvzbsusxfh, 6594, 45751, 113, 26728 103992 43544 56248 30393 7926 3648 68046 5716 83827 53960 79816
106403, kyjcicthfybsdlkmkus, mvhspdtztqpsnfvddytbw, 9566, 51115, 127, 4686 0 5935 157300 35497 24770 214496 212940 203280 53248 65338 288320
106405, zvmfvvkbznzotog, mmnhgyiknhqygtwwtsju, 6091, 25891, 105, 55540 0 5393 57436 199272 140029 78624 28506 68628 35432 97909 7131
106424, cjqowpzbuwixkbrianbvdro, qbfmlwfcwyxlpaakhcveurp, 4753, 38296, 79, 11967 25366 8538 63008 158210 24135 53370 55660 12880 0 42714 132680
106443, ihujnjbyzewzkctevo, kvvrmoqahktpbt, 3601, 52052, 119, 6402 16690 16785 108495 45126 20970 170136 129072 93142 10060 64458 64288
106471, dunlmjxlzzncsyzh, hnjxperznw, 6587, 46824, 154, 94962 69504 185220 29697 0 136304 183132 120420 0 5305 62700 43846
106478, qasvnrzcektzisxp, uyyzvtmahlnkjepwartrvs, 7308, 44949, 147, 27160 78984 153555 72303 80360 0 127534 152943 140985 80880 52896 28996
106488, dazuvfafldxgccb, wxvzmkpcxvmwdofqfrogmu, 2946, 31265, 159, 176140 93856 178404 128720 135096 89440 91036 120456 44262 32955 24947 19431
106497, kbvvamiktvi, tgoepdguqu, 4520, 30505, 147, 64144 23616 42464 21400 119823 253848 56650 185760 49560 6425 61530 43960
106498, hbfqvupxnoesfwk, yswasyig, 3464, 51268, 86, 36099 17784 14462 20004 0 46255 98472 85340 29498 11287 12240 103560
106500, jjtqwiizussj, ctrvnwhoiuhocb, 3879, 33711, 139, 2726 9288 197201 79137 42416 191675 0 171779 170880 141840 0 258174
106504, uawngpfcyya, nwnakyrsvahilofwtspb, 4668, 23286, 149, 131742 21834 11250 136246 22420 0 13494 264100 221984 27650 94656 51136
106509, ivewbknnyppzkhbgubaxcrn, mlbragjtxsxfhhqxirqbuan, 5368, 33978, 140, 19222 77753 94472 140160 39069 73456 33702 142103 51276 26660 60928 197600
106510, vchmyvxdinfabeb, tbprixbkewtfyjvuk, 1329, 40292, 147, 39664 69190 299880 88749 29700 75276 38775 156827 54000 59010 64039 14310
106511, usauamngiaxs, yrjselezitzj, 4683, 32471, 115, 30499 2882 51072 41000 59724 72267 12885 0 99792 150138 207242 0
106529, jygwqobbqt, hnushcrskpbmdrrmwyfqhm, 9877, 34008, 113, 100700 229914 33333 5950 42308 291900 0 151844 2385 24246 30484 71784
106537, keduhobimqayubw, iwcbrksusznm, 6337, 34151, 159, 230660 189345 31260 69168 14784 27965 125749 177660 168792 8802 53805 266220
106540, yaldzqzkopwgnra, jwtvhvoolqxmnubnyncfv, 6656, 46858, 138, 16282 57662 66500 106267 90180 104342 76800 151360 14680 47280 135223 199934
106542, ubdqvcmlxeyniqstviod, whgnujucm, 1192, 47984, 121, 79392 74760 65936 63126 54270 31456 54650 144221 180460 21630 26412 67640
106552, uzvrdwpj, kvdblbehipnxvkrxrfftmum, 5483, 23222, 107, 13273 209244 20880 0 72670 0 46936 20270 58884 48222 194292 45094
106572, mhgkdjoq, qsedtbdidpxplbmqwiokeoj, 5892, 52352, 117, 256446 18360 15185 25564 11602 60750 84546 24684 6678 70010 62832 99792
106573, joehoxkisbd, nmvbbmzpytdlbm, 8782, 35700, 99, 0 42812 145560 37910 13166 174816 86567 0 71775 155188 2516 56826
106588, bxvydbplfgxdygcqrjbfp, bhfyqjutatbdtuqfpwoadu, 4026, 31189, 135, 15288 131292 18634 168249 120070 8528 95724 208352 28179 91984 79744 110279
106589, dvzdeieaew, eyboiocjfhztlrvv, 2253, 47154, 127, 4860 0 43360 87808 37746 21240 70072 24816 3705 180420 169212 18252
106595, mgxcxyorsgwoulwlnr, twazxspxwzzyyvn, 3525, 44792, 115, 105028 94908 11968 14456 22896 238512 218006 34006 118648 69559 29500 28616
106598, pibavsyp, pnqrbkfxgkqgrfvvt, 3517, 26448, 141, 0 80844 27781 202800 93252 74412 92036 70397 27478 98126 98591 19608
106601, wybauwnygzbpwewmncxhnh, aayogazchfxbtqkhgozp, 5599, 36287, 118, 28015 13140 11000 18360 58680 38067 6150 130560 17007 42950 288340 79653
106603, nuhnejrqptlr, tdtmlwjakaarpgwiwq, 1533, 21083, 138, 48296 37895 219100 72186 61920 27930 109824 0 116226 2073 51017 74942
106610, phjbouyyr, iipwykpjgvvznwoaicbgo, 5304, 44523, 115, 68900 11760 150865 5631 23912 97592 249580 80649 101556 205968 83514 65216
106621, zwqvlhfprfvolzdajjnm, sqbfgmtwwduczoxdzjopwgo, 4673, 41582, 128, 6441 126036 0 80316 151436 78672 114237 19810 43698 74895 157665 217026
106626, wxybhywwovf, mysjmhhk, 2211, 48698, 144, 148668 143318 81862 82240 42720 115812 64256 19516 36390 92064 97064 192489
106628, intrhdrcvkvy, uiewovpalwjbvqexgl, 1006, 36366, 104, 217980 37162 29680 11726 6276 94690 18486 3303 0 63180 24748 41692
106629, vbfggmiifewdwguzyksp, kyvixbrthsodwrawncdzb, 6007, 41003, 133, 28668 73568 142690 28308 104160 38148 130743 32100 101690 7310 114144 182495
106632, hylbawuwrhp, kdshjazbmjqnwpyg, 3980, 32682, 138, 139656 137632 6281 198600 72726 66473 180271 18726 45542 92148 109290 29860
106636, izoqopitdubibvmvgjwmbm, qmrqulklwwhb, 3696, 26486, 131, 23571 105632 5583 158275 27180 47068 125952 180540 140562 80248 2120 33219
106640, ruuftsttthk, ppwyngklytnrifcrhiqa, 4047, 36746, 135, 37221 54934 31305 55098 73928 284907 9545 27664 41652 50358 115440 38820
106641, agwqcugejhzmsac, glwjgpbmp, 6943, 20124, 101, 74376 0 15480 1472 67410 16596 47398 0 28987 22684 51150 42146
106644, xedbuncha, huhnvehxtlkujnpknjukbow, 9792, 21871, 165, 8670 172757 41676 20832 146692 228551 169776 215500 75600 103675 107380 72010
106649, xlkeeutborliwwl, eblxulxyph, 5380, 48784, 142, 77000 11762 168348 257220 48152 36240 101660 6272 47740 150348 212655 39768
106652, dzpdwrwjoi, cfdokxuynxecjdcu, 8568, 35401, 138, 44238 225552 190133 58210 97622 20528 98670 173832 86570 45071 120312 12650
106654, cattvopsrqxmp, sargfhdxqejdugnmliocc, 5411, 30975, 126, 112671 28805 26784 48734 41573 164808 78683 57843 102760 117470 9800 55104
106657, uifyxroikpgrbhubutpxrqi, ipzpicujrskd, 8401, 32234, 124, 142635 27392 45132 50237 77436 108180 83112 37989 78552 4252 49815 12627
106665, tbipvqhnompgtgrnmlyzb, qcbexrudtoqcauiiua, 2678, 40122, 141, 153972 119178 81648 8320 105732 169024 109590 10037 61864 64360 45696 52255
106670, jvqgkopfzkqozupim, uqvfcjtuwgrludkqq, 5457, 20713, 129, 149865 91681 92134 19248 24348 32784 231231 106058 4039 58465 15170 73425
106671, ymamfnvdztxdhblxi, jtfzcjofhhgzbmrqbaneivn, 2336, 37675, 133, 83633 80640 4101 16384 106522 36008 97923 42920 17600 144235 111784 42042
106672, addezibbubi, dciupjpyieuwy, 1458, 49498, 135, 61901 0 76285 112384 33832 130305 101088 148788 144959 25905 27918 87780
106677, ormswmxbkkfazwgqhkqnms, eqknizdgsixasuxtqnevz, 2334, 20275, 119, 127280 3298 10260 58257 33588 67460 41867 12408 108296 110020 17736 26972
106686, lnrnjfhsavjdcpilxn, vzgyfagemaw, 4857, 36315, 173, 55416 105735 113616 77120 104221 246715 114592 106784 279908 261408 236215 51960
106695, gqovbkwxi, dhbyjetn, 5450, 24187, 107, 57576 15574 43755 0 0 29538 104859 4176 182920 5508 95323 51320
106698, txcfwytpqjvt, kwbkfbudrwtskaqvfubixzz, 6319, 50445, 121, 150600 76545 188730 21920 15872 12936 57856 51852 5140 60021 135680 16240
106703, ywachuxo, axysngribeljiitkwjyd, 7162, 20603, 122, 59024 82797 15348 43728 16890 42120 77539 42966 102924 66240 14130 117090
106707, tptfvwoixsqcutxjhpu, bfvlavojix, 9937, 42645, 125, 43608 0 141260 44991 42861 8218 215650 32085 63947 36700 49818 142087
106714, nmgmvyxymfljiszfbpv, jnluacnoalbvqxjvbko, 2943, 33600, 142, 82254 50716 0 103543 40090 75075 251260 59696 135870 98464 46240 63375
106715, pkoqcndsativyolle, nwwtgulkcprlwylpwmvrw, 3866, 48499, 121, 115856 34960 171411 39240 21225 6103 211180 2160 9012 207144 46578 188784
106716, fhmpzbpuujfldgggjaaseis, yyeznmzi, 4250, 35253, 127, 106776 5870 45410 23250 101190 116831 121810 124906 60540 60612 2833 34632
106721, uhqrkewhgwkwcgcyucxlci, esasjncvbxmbgccok, 1048, 51851, 103, 48216 11976 106974 49245 3127 0 128674 18932 182134 26820 0 42042
106723, qvjulfjn, wpdvbuildfnbrvsh, 6379, 29249, 145, 89922 95968 40344 56864 70820 114190 14206 84322 21990 192960 24599 236576
106724, ndvrbpbqmaqwf, uxakvtdjlt, 8325, 36950, 118, 2345 6165 263283 11630 18081 27378 61552 20728 133392 76164 136998 0
106732, yrmjlous, rcndejekdg, 6613, 46831, 93, 65000 61032 86593 55488 103312 8298 6276 20376 5554 70518 7172 38140
106733, cixkvpunoixi, wivmnlcgxjtjdvmprftjydf, 1336, 51672, 100, 44992 74736 72552 6362 11706 34664 20933 21390 46665 114552 13820 139026
106735, lowevearh, gilqmuohetnwwl, 7841, 47302, 104, 138875 41106 12975 37636 0 124540 35112 140960 166933 0 38740 14917
106740, juciulhlewrpwbc, scswgovhdn, 8249, 36684, 106, 7233 47421 19936 81186 15530 29952 10224 294660 28302 0 93816 0
106761, sqqysysmulfswjg, dsoejszypydvhadxzug, 4858, 45271, 124, 79592 50694 23346 29934 210966 84882 33436 40544 15960 181407 183092 4146
106768, ebzpisupnxownjeyjk, nozxuykazwksrekcxyhlxn, 8822, 49612, 108, 79510 7644 64625 24325 74648 62020 0 87227 98316 9588 69525 104049
106773, nmthqexnjvgphjzjwxdc, truzbasylkwzbseb, 3716, 30751, 58, 29322 15003 38772 40896 35824 0 181090 0 0 3589 25532 0
106780, zwrxabeixt, bndyganvppfadpaktqe, 3084, 47808, 121, 131634 103050 76410 100618 59337 1905 82416 56695 40851 5358 69250 35601
106786, bufxjndedofzcdwtqmrc, hcqpdpzyjuiipkkomfoya, 2048, 50039, 141, 28067 9645 113340 234444 243423 48600 199903 65144 54255 57760 2936 154720
106792, ontmnxrewuticemrcnhi, lwwwzcoxvhwdxuigaxkdnp, 4283, 21573, 156, 93772 177884 49736 217018 38792 258120 34660 15928 190960 279840 43857 86640
106800, kusbmqzjeza, eaubhrcrdsukvyumvskti, 9456, 26190, 97, 12222 0 54544 36846 143556 130466 3827 4222 0 102366 0 151759
106814, yzgiqvcbsfduprrv, gfgqxqhghlncpjnlcnyo, 1919, 39389, 89, 108600 0 27990 50235 0 1715 93330 70500 36323 250660 26535 42132
106833, ztjdkmgzrpuj, ywqcdiniaxuz, 1308, 29221, 132, 169364 0 19920 120373 184215 52020 92162 248625 156612 179676 127368 21082
106834, wgzypexmkdakpm, uqtpyvijuzzqepr, 7330, 31927, 93, 119384 107360 8685 29240 76142 42344 93630 122309 50624 0 3808 12434
106850, abesxlqit, phohezyuxhal, 9893, 38019, 99, 0 10825 2347 58956 44840 182754 142595 22246 28150 64890 22251 143702
106855, cwjsplkmlj, lqmctpmxzltcb, 9132, 35694, 101, 16841 9222 33800 194368 237633 7134 25240 15828 10522 258894 11933 80710
106856, xzweliktcphnp, fkbiljlzixkafxbsjqfm, 9182, 50129, 109, 0 70952 8286 25605 160719 15132 12845 28023 67750 186762 220880 22464
106862, uusuydqiedgambvmgp, nmznxrdjhhupljeojoic, 4174, 22610, 127, 95751 14724 68418 221814 108318 78666 140490 93192 83040 15036 136862 97434
106877, qlxkqizwxhlowlyvczxo, ypdweyje, 3617, 31254, 97, 0 142758 164760 28825 45240 87348 115500 216529 70854 4412 108816 0
106882, ckenkvvjmhnvpttjapnjsb, zdhcliepow, 5957, 21826, 86, 193914 0 52420 85500 11559 31239 23360 78529 145350 29703 115947 17142
106894, wxkhuyfvuwaseivnc, flrytnhuhgwafgjcqwaw, 2153, 32280, 128, 39179 43000 22315 117516 114699 71050 48492 62391 8844 160038 198345 101817
106903, zciwkyhhbforrlznrkg, gvkqosolqbxqmphsoj, 1993, 22665, 112, 36047 131715 79280 5675 60762 16368 18498 205900 70488 11514 11886 205198
106904, irfxtijbcxnqtuh, taqbhvnxmrdasfclvsoqwl, 2149, 41184, 140, 49200 0 18579 189903 84520 156662 86958 9500 79340 90022 161874 135894
106905, uvqcsetndkgyakbwumbbzex, rubgbtjdk, 6723, 37456, 87, 20440 0 41265 85184 11375 4032 208278 54208 0 27729 61090 35748
106910, nhzpcwcsyhenabjtotaye, pidyoykkg, 8911, 25371, 138, 102582 87958 151506 13020 26908 122395 56472 185160 12736 235584 75952 32262
106921, ibsbdzjizi, pozcqucpbdqfr, 3888, 42046, 160, 24280 138624 69219 71316 55248 80483 50592 73680 279623 31401 106360 78862
106929, ajkungnbczkserimjocehk, xseignznua, 7184, 39284, 138, 165280 58045 12845 30843 85646 207616 27080 48384 43953 63505 41520 63990
106955, rkqnvaodrfbi, esbftnximcwr, 3508, 33816, 133, 90032 24210 114400 47360 210375 62739 67375 64163 177936 217560 42985 70821
106971, pswdyzifqoodltjw, hexburehexoosuqkzh, 4708, 49816, 149, 62623 185760 79870 10860 180866 151624 27150 177345 121788 124080 11472 128880
106977, zalzynoshbhynovdcsho, ltxaifksft, 3740, 49744, 130, 111258 0 65610 21228 150525 75600 153460 73150 40122 44780 44499 32564
106981, zkfgkkuhaimhs, mtzoxeumvpspfpjtefzda, 7875, 20479, 145, 89775 154080 33235 182475 0 80619 78336 112047 3979 66101 42318 94680
106982, ewnofdnstavm, cspvrlauxstvkp, 5645, 41904, 122, 29042 38505 178503 188316 2927 52364 33525 94240 14889 3025 6246 23904
106983, vonriddw, cbxotygkxufjgbhhnwwj, 8954, 24397, 133, 15444 91685 18654 83832 80576 11944 184590 78869 249271 60718 78496 38394
106988, wkxajdfbudxbxjegx, czncbyuxfc, 3801, 46273, 127, 6174 196434 230452 0 163600 114135 104016 74330 85600 60340 23764 39699
106994, zdwiruhnydzxkje, wdnkiazkgdhthncqkrhbfm, 6786, 21246, 120, 213135 177565 18933 126936 102837 0 37737 7042 24584 45759 8833 0
107004, fmdazgpnsmuschqmzzyzyk, jdvcyzrpwqzelqpqnkpbljk, 9549, 27942, 80, 46128 17656 7926 85062 15762 26631 105504 0 8394 160683 41944 162448
107007, ckijsqctxihkyfubnt, bmdunjnozh, 2888, 32681, 119, 67437 28143 50265 158797 132832 149008 0 9748 171665 125670 27032 149226
107017, owkmkriizadxg, ddixzrbbgk, 7521, 26636, 152, 63896 25140 219904 161602 9492 78320 151679 240768 23828 134460 110782 84688
107019, cuaoiqmcmrlgzecqxscj, ccykbxmasovtidroe, 6005, 26146, 135, 44891 59835 15070 57105 91377 3216 119277 101940 24174 58922 43500 51898
107020, gbztjmvaujqbavxmd, ummajpkqhw, 4197, 35751, 143, 9465 94240 16010 25858 209015 120176 113488 150795 113157 240768 28542 27600
107023, xuzpddvnruhujhvviby, fezpviwftyqskaf, 6205, 23495, 120, 22678 27426 123318 89073 4374 17094 47566 0 237546 61497 16440 33540
107024, cungrmmdwk, yjffggnudz, 4104, 23524, 158, 80460 252120 18984 13704 19472 128856 193256 42600 78618 70176 170982 10848
107036, lcgttiebusibslydwe, weypoeljeykvgbiqhasusr, 2879, 39176, 151, 110810 141384 28104 13325 61860 292530 70550 180960 64722 56236 138908 45424
107041, sgbcbeqgnikmxdktgzotxz, hdocuhejnerojf, 1005, 35914, 114, 158256 21408 92552 138222 103110 109880 50638 7428 167136 14712 27640 5815
107043, buptuapdcjeututbdnts, dfhtowzlodnwkgcmrcnql, 6329, 20341, 149, 66381 35548 176841 27832 47698 59719 31860 70528 17973 27560 18708 93978
107044, qvsofsbhnufldkfzkd, vsgtcoism, 6915, 42916, 148, 13184 153936 126063 115068 182742 203634 96864 127800 37394 55232 181332 0
107064, qvouhsxmoqiqbwgegedhmz, cmrbjglopwjwdf, 7985, 21864, 147, 92862 248501 38196 15384 12420 27476 157586 241899 129915 111056 43134 52212
107068, ylpgfdeieapfbke, mtoiyncourwebmtunqgk, 1345, 23490, 105, 73620 28572 48000 12905 87660 49842 30084 160496 60264 31740 28070 31257
107084, wuzcwkfhu, osywegcrmvitxdauqu, 3378, 51547, 139, 79815 105126 67072 32064 97560 195160 38410 71175 28293 252860 17744 45315
107096, bucmsxynggwbrvzy, ixbujfpwjauttk, 5917, 47032, 91, 41955 16032 21125 80978 95784 12064 16280 7903 44436 120414 30830 166944
107102, heausvfstu, zavdhyuxuwb, 7460, 32239, 148, 188139 37650 68391 36764 53039 0 10087 238165 179172 144533 35132 26448
107103, axptvgcwxchsbhp, nynxqxcyogudzebuviv, 2196, 20176, 130, 35789 8712 96642 198645 38620 101493 13133 0 38565 54438 220592 281941
107112, ilfsagdfhgyieawjitdjru, nuenpjourtpgi, 9718, 42063, 161, 17731 216306 63072 90760 96936 82260 269534 103910 283584 191328 127845 21912
107119, hgatytttydkdyhjpnloyo, zjhjpulamnuugriyknxlkqm, 6934, 37391, 133, 206568 79702 13680 50141 128110 195160 152418 47800 14664 0 108120 56709
107125, vqjdisnjthhavtzmpttxszc, ahzddjxfrrck, 9420, 28738, 90, 52300 7955 167916 64629 55202 84406 3199 9350 87580 1711 142005 30390
107133, xnwwwbvl, yxymqwpbbnpvbup, 8938, 20816, 130, 75700 144580 15234 63801 151851 3964 124890 13738 49248 74170 3302 254340
107152, csshqlqlw, rvbfhcyq, 8264, 25253, 124, 134148 90032 197760 43182 79904 153989 124488 9048 14238 48290 200487 9535
107173, fqdpiupvt, qjiecmcqfbkewttipctpjzy, 4159, 40575, 125, 193664 0 26341 21380 0 114893 7335 78234 170986 69300 117464 81000
107179, nsiokcryfgtjcmyuakvgje, taqkyzljswjszt, 7334, 30594, 100, 22648 23632 211104 147400 0 25604 0 252576 81170 65464 100997 59248
107182, pjcoaumtwrljjzxbgw, omxzvmis, 9199, 30138, 154, 37814 91962 31980 34270 125688 127105 101505 27825 85824 215061 126165 16112
107186, yajhfzavlatpwllqje, wrwwtzvkzngs, 4457, 51936, 76, 32030 6498 25533 1495 103470 22554 37685 1388 289180 20228 39592 11080
107194, ygkeldhsthntjirbvicvr, pujdtgnacekilxgfyjnct, 4601, 22255, 120, 56874 153150 89016 14241 4972 30660 62509 298704 76590 233340 15356 3422
107206, jseuwiwrkoy, csdezdrxawfipusf, 9523, 40729, 89, 0 13553 45760 4866 63870 126940 64791 80052 67888 0 15840 32480
107218, inhpyxkge, hrxzfpxjcihzsikj, 8135, 27548, 114, 60072 191130 16520 8685 34866 166474 7574 46963 120692 18172 196605 48756
107247, rgtabtytdxllzc, qfvxadmgbgnsipjcv, 2283, 26181, 138, 76452 92840 176883 23768 36582 23076 115184 62973 187398 198504 20970 80460
107258, memoxshupduyduc, zsscggvldpiqmxkbfaroz, 2407, 48465, 135, 41280 53104 73632 38208 171921 53046 7902 103987 209304 35336 3924 83182
107262, fkzaantrdjjtqbbogucr, znporvoainfcnup, 4829, 39193, 136, 24864 209874 42609 110726 32589 126776 31520 82584 41030 83097 18212 107202
107271, shokqhocdx, cscwalqsezxrgmuinpgdex, 6838, 38764, 66, 10938 78000 5059 40838 0 13090 14313 6795 0 69066 6605 21069
107277, osixslfbtyxu, btblghdijw, 4898, 22030, 119, 5904 27573 18352 55854 16736 66624 192829 65460 14868 12432 310233 172805
107278, qdhvwwtkxf, xqywrggxiqyjht, 9897, 47248, 98, 0 18012 47408 49058 18628 22120 45840 127368 220662 128232 7055 72948
107284, mrserpzuztuzrqldxhjws, qmscgncuyxd, 1170, 52331, 112, 27612 43735 20258 120864 10360 239648 14370 9340 68670 9412 179189 72029
107289, juxxiwuhrvfsxjilp, zrzwelgd, 8442, 39290, 125, 0 155208 45346 73440 130312 19824 21036 52056 72072 231777 0 74256
107292, rqyyyiaxqacdtoetyp, zxsrcmqzxm, 2035, 39484, 95, 26967 52208 2884 0 24849 83842 71393 64656 0 66651 41690 87412
107293, ukcjtsffrzmnhwofu, xatidzeovrqkquun, 2841, 49005, 104, 11907 143787 75355 41260 26312 7788 15240 244477 52902 29475 20545 5047
107294, edpvvomsxoicumu, dmllypczbudtet, 8991, 34666, 111, 60508 175476 102606 14784 39900 49745 82275 92232 37328 39102 28812 32354
107295, kkbtzlddehh, sgwwgljyw, 3066, 42510, 103, 178458 69977 8160 31240 165040 178828 13194 53745 0 4280 53837 18183
107299, avehxejawmng, aibyjncwossxa, 2100, 47981, 109, 119944 47866 0 6348 200175 44240 67123 30520 88180 197841 0 16473
107308, rljzwggvqecsvgadsmpclk, ievzyogzzdxgxdihmovqy, 8061, 23488, 96, 12151 6932 92016 27352 89580 5435 99484 47036 5380 0 27622 73764
107322, ycbvlfpvmig, flnjgnzmahmguwjpgaftjhp, 2779, 41772, 131, 41310 134295 12242 89089 78536 61578 64218 48384 41912 54018 0 68245
107329, chhzkandjsbqvwelbayfjkq, ebugmshriphtlly, 3828, 46813, 121, 146736 0 62528 98595 143070 99476 151851 9527 9803 28272 18864 82229
107374, enjzwitqkenxmxxjakst, ducsvssmnzsmgfsnekr, 6987, 30893, 111, 237640 23800 305109 25420 7588 213345 13244 29289 13184 6894 111264 100310
107377, rpgsqsknja, hhgwpexzqlwj, 9589, 27317, 161, 14544 22272 184586 112684 0 158466 254268 27098 62322 110493 62352 217413
107382, lqaqmonnglbrbawqfrrcqx, ouuamyke, 5314, 27253, 126, 122535 73272 164864 26936 163156 217155 52416 66020 35160 9945 26946 270564
107390, drhuopnzhsn, rhnmgkhleppur, 1409, 47223, 110, 14136 22496 0 179968 26112 17935 196650 17516 102180 33384 83510 67199
107399, atakoxlaww, akagknszezzdykoy, 4448, 29905, 101, 149006 117544 0 29650 94476 0 262960 102256 58025 48876 7044 38234
107437, vuqhkwfoiptlg, lvafionoy, 8182, 33390, 128, 54800 20020 56990 299920 16098 39248 206475 32319 147004 0 217185 76664
107454, snrfcblvdldsuqimhp, mcmwjxygbfj, 7666, 34478, 124, 191088 118866 155592 0 56511 26600 86220 44445 52824 72780 60214 22088
107462, jxdbkwzqcvpdaxsfddecay, mhukbukg, 8160, 46579, 144, 110181 57390 38538 9315 0 30634 88134 224532 81040 97830 308322 19392
107468, xdurpohiislb, wpoqohohahhbikv, 3321, 38477, 121, 63820 4847 16218 8072 126690 198200 138978 47801 0 107008 86310 36499
107473, rwiylfrc, kipnnohssmaorbieqmlcgm, 4214, 22413, 75, 0 0 29754 11268 130312 10935 63432 7545 56320 14510 0 100177
107474, jsykleujoohdxzayiwhk, slhxphhtco, 9055, 51089, 122, 107548 11794 2905 78876 0 79408 148698 32556 208572 173995 7055 95912
107483, seztoivqwcfpmncmwwgfw, awtfwcogqfkabimxeru, 4513, 33812, 131, 4755 80574 257943 34740 5293 48294 183236 210624 133536 4493 169533 36135
107502, zolwkyjaak, kwezpgrcnfsrcunxjz, 8491, 31725, 132, 13473 42144 71610 134900 69850 8736 65856 28290 81378 66066 6085 103440
107504, iazmbihmm, bbfpmmbnrpub, 6609, 23257, 117, 101808 0 239392 127281 106408 15768 16668 46400 20584 117918 168810 179361
107513, qldnadxtkpkepih, rjhxlzbqyex, 5383, 34832, 133, 153505 130536 236187 40128 43190 7812 24992 56592 1417 196980 12700 205596
107518, kglcvfkgpmldlxx, xjexgmys, 9216, 28179, 113, 34112 32824 118767 27894 153142 107140 15651 2848 19418 220005 27072 82524
107527, xjwrgujrowawyq, ccsiqvcqlnt, 6415, 51789, 112, 14380 46566 25660 39590 26912 192444 109152 94240 222672 41442 203898 24689
107544, gjyfgxmjrshkygwdoq, ggbvqbns, 7974, 23135, 126, 117530 16085 65548 23380 57296 6142 39336 47208 117920 130236 113796 83202
107546, xsjonhseifmmnblhi, nxqfxewasodwtsazvws, 5789, 36392, 109, 40734 44032 33615 66490 61686 158085 2535 10966 114848 117855 14211 154024
107558, ktyekibmvbb, bockwfuvqglwjusbdmbb, 8603, 51342, 120, 84882 4729 181623 18428 32568 157966 18444 78315 115024 106275 22542 55664
107567, mrufqeiwjqbdvsnvllx, briucmrsp, 2325, 42124, 66, 26204 32658 0 175484 11178 26554 11112 105840 22035 60530 37215 10991
107574, npgcweodpurjyoidy, npxtexwabmgeutk, 4023, 41428, 106, 77402 62335 21845 16248 87996 83000 32095 88548 27430 14304 0 32912
107576, sqyvblkkt, nnglnhrt, 5267, 39110, 126, 148750 21120 5330 65901 20658 238875 4159 33051 197115 80154 119145 64638
107580, pqvvxnhqgydcfc, ifvlrjunvopjlaurdl, 6648, 48600, 129, 40222 31350 65944 51282 11669 55464 57040 61066 180024 41516 168690 23322
